id,customer_id,merchant_id,status,created_at,updated_at
3668,746,48,shipped,2012-03-12 12:57:12 UTC,2012-03-12 12:57:12 UTC
3669,746,39,shipped,2012-03-23 17:57:12 UTC,2012-03-23 17:57:12 UTC
3670,746,23,shipped,2012-03-24 04:57:12 UTC,2012-03-24 04:57:12 UTC
3671,747,16,shipped,2012-03-08 12:57:12 UTC,2012-03-08 12:57:12 UTC
3672,747,55,shipped,2012-03-26 09:57:13 UTC,2012-03-26 09:57:13 UTC
3673,748,57,shipped,2012-03-21 21:57:13 UTC,2012-03-21 21:57:13 UTC
3674,748,68,shipped,2012-03-19 19:57:13 UTC,2012-03-19 19:57:13 UTC
3675,749,90,shipped,2012-03-21 12:57:13 UTC,2012-03-21 12:57:13 UTC
3676,749,76,shipped,2012-03-12 15:57:13 UTC,2012-03-12 15:57:13 UTC
3677,749,88,shipped,2012-03-26 07:57:13 UTC,2012-03-26 07:57:13 UTC
3678,749,36,shipped,2012-03-25 01:57:13 UTC,2012-03-25 01:57:13 UTC
3679,750,2,shipped,2012-03-12 05:57:13 UTC,2012-03-12 05:57:13 UTC
3680,752,7,shipped,2012-03-18 22:57:13 UTC,2012-03-18 22:57:13 UTC
3681,752,36,shipped,2012-03-18 02:57:13 UTC,2012-03-18 02:57:13 UTC
3682,752,60,shipped,2012-03-25 07:57:13 UTC,2012-03-25 07:57:13 UTC
3683,753,12,shipped,2012-03-24 03:57:13 UTC,2012-03-24 03:57:13 UTC
3684,754,9,shipped,2012-03-15 01:57:13 UTC,2012-03-15 01:57:13 UTC
3685,754,56,shipped,2012-03-26 20:57:13 UTC,2012-03-26 20:57:13 UTC
3686,755,66,shipped,2012-03-19 23:57:13 UTC,2012-03-19 23:57:13 UTC
3687,755,74,shipped,2012-03-23 08:57:13 UTC,2012-03-23 08:57:13 UTC
3688,755,86,shipped,2012-03-20 08:57:13 UTC,2012-03-20 08:57:13 UTC
3689,756,42,shipped,2012-03-20 04:57:13 UTC,2012-03-20 04:57:13 UTC
3690,756,64,shipped,2012-03-16 09:57:13 UTC,2012-03-16 09:57:13 UTC
3691,756,28,shipped,2012-03-24 07:57:13 UTC,2012-03-24 07:57:13 UTC
3692,756,17,shipped,2012-03-24 11:57:13 UTC,2012-03-24 11:57:13 UTC
3693,756,8,shipped,2012-03-23 03:57:13 UTC,2012-03-23 03:57:13 UTC
3694,756,51,shipped,2012-03-17 15:57:14 UTC,2012-03-17 15:57:14 UTC
3695,756,14,shipped,2012-03-11 07:57:14 UTC,2012-03-11 07:57:14 UTC
3696,757,58,shipped,2012-03-09 18:57:14 UTC,2012-03-09 18:57:14 UTC
3697,758,41,shipped,2012-03-18 20:57:14 UTC,2012-03-18 20:57:14 UTC
3698,758,65,shipped,2012-03-17 18:57:14 UTC,2012-03-17 18:57:14 UTC
3699,759,92,shipped,2012-03-24 20:57:14 UTC,2012-03-24 20:57:14 UTC
3700,759,89,shipped,2012-03-23 05:57:14 UTC,2012-03-23 05:57:14 UTC
3701,759,84,shipped,2012-03-13 16:57:14 UTC,2012-03-13 16:57:14 UTC
3702,759,67,shipped,2012-03-08 14:57:14 UTC,2012-03-08 14:57:14 UTC
3703,759,43,shipped,2012-03-24 23:57:14 UTC,2012-03-24 23:57:14 UTC
3704,759,4,shipped,2012-03-13 20:57:14 UTC,2012-03-13 20:57:14 UTC
3705,759,41,shipped,2012-03-23 12:57:14 UTC,2012-03-23 12:57:14 UTC
3706,759,73,shipped,2012-03-26 05:57:14 UTC,2012-03-26 05:57:14 UTC
3707,762,54,shipped,2012-03-23 11:57:14 UTC,2012-03-23 11:57:14 UTC
3708,762,40,shipped,2012-03-14 00:57:14 UTC,2012-03-14 00:57:14 UTC
3709,762,39,shipped,2012-03-21 21:57:14 UTC,2012-03-21 21:57:14 UTC
3710,762,34,shipped,2012-03-24 13:57:14 UTC,2012-03-24 13:57:14 UTC
3711,762,34,shipped,2012-03-15 06:57:14 UTC,2012-03-15 06:57:14 UTC
3712,762,69,shipped,2012-03-22 06:57:14 UTC,2012-03-22 06:57:14 UTC
3713,762,12,shipped,2012-03-21 16:57:15 UTC,2012-03-21 16:57:15 UTC
3714,763,74,shipped,2012-03-08 09:57:15 UTC,2012-03-08 09:57:15 UTC
3715,763,11,shipped,2012-03-17 00:57:15 UTC,2012-03-17 00:57:15 UTC
3716,763,39,shipped,2012-03-10 00:57:15 UTC,2012-03-10 00:57:15 UTC
3717,763,58,shipped,2012-03-15 00:57:15 UTC,2012-03-15 00:57:15 UTC
3718,763,5,shipped,2012-03-17 18:57:15 UTC,2012-03-17 18:57:15 UTC
3719,763,68,shipped,2012-03-10 05:57:15 UTC,2012-03-10 05:57:15 UTC
3720,763,89,shipped,2012-03-12 10:57:15 UTC,2012-03-12 10:57:15 UTC
3721,763,6,shipped,2012-03-19 23:57:15 UTC,2012-03-19 23:57:15 UTC
3722,764,23,shipped,2012-03-27 02:57:15 UTC,2012-03-27 02:57:15 UTC
3723,764,89,shipped,2012-03-19 13:57:15 UTC,2012-03-19 13:57:15 UTC
3724,764,31,shipped,2012-03-25 19:57:15 UTC,2012-03-25 19:57:15 UTC
3725,764,84,shipped,2012-03-24 16:57:15 UTC,2012-03-24 16:57:15 UTC
3726,764,23,shipped,2012-03-18 17:57:15 UTC,2012-03-18 17:57:15 UTC
3727,764,20,shipped,2012-03-21 20:57:15 UTC,2012-03-21 20:57:15 UTC
3728,764,16,shipped,2012-03-14 09:57:15 UTC,2012-03-14 09:57:15 UTC
3729,764,42,shipped,2012-03-15 12:57:15 UTC,2012-03-15 12:57:15 UTC
3730,764,37,shipped,2012-03-11 20:57:15 UTC,2012-03-11 20:57:15 UTC
3731,765,68,shipped,2012-03-12 17:57:15 UTC,2012-03-12 17:57:15 UTC
3732,765,90,shipped,2012-03-26 23:57:15 UTC,2012-03-26 23:57:15 UTC
3733,765,75,shipped,2012-03-25 11:57:15 UTC,2012-03-25 11:57:15 UTC
3734,765,56,shipped,2012-03-15 21:57:16 UTC,2012-03-15 21:57:16 UTC
3735,765,65,shipped,2012-03-17 06:57:16 UTC,2012-03-17 06:57:16 UTC
3736,765,5,shipped,2012-03-21 14:57:16 UTC,2012-03-21 14:57:16 UTC
3737,765,54,shipped,2012-03-18 21:57:16 UTC,2012-03-18 21:57:16 UTC
3738,766,34,shipped,2012-03-23 19:57:16 UTC,2012-03-23 19:57:16 UTC
3739,766,90,shipped,2012-03-08 02:57:16 UTC,2012-03-08 02:57:16 UTC
3740,766,31,shipped,2012-03-15 13:57:16 UTC,2012-03-15 13:57:16 UTC
3741,766,59,shipped,2012-03-09 14:57:16 UTC,2012-03-09 14:57:16 UTC
3742,766,32,shipped,2012-03-26 04:57:16 UTC,2012-03-26 04:57:16 UTC
3743,767,52,shipped,2012-03-26 12:57:16 UTC,2012-03-26 12:57:16 UTC
3744,767,19,shipped,2012-03-13 12:57:16 UTC,2012-03-13 12:57:16 UTC
3745,767,53,shipped,2012-03-22 02:57:16 UTC,2012-03-22 02:57:16 UTC
3746,767,55,shipped,2012-03-18 07:57:16 UTC,2012-03-18 07:57:16 UTC
3747,767,79,shipped,2012-03-15 08:57:16 UTC,2012-03-15 08:57:16 UTC
3748,767,4,shipped,2012-03-16 16:57:16 UTC,2012-03-16 16:57:16 UTC
3749,767,65,shipped,2012-03-24 03:57:16 UTC,2012-03-24 03:57:16 UTC
3750,767,44,shipped,2012-03-26 11:57:16 UTC,2012-03-26 11:57:16 UTC
3751,768,98,shipped,2012-03-20 01:57:17 UTC,2012-03-20 01:57:17 UTC
3752,768,22,shipped,2012-03-25 10:57:17 UTC,2012-03-25 10:57:17 UTC
3753,768,30,shipped,2012-03-22 06:57:17 UTC,2012-03-22 06:57:17 UTC
3754,769,35,shipped,2012-03-13 21:57:17 UTC,2012-03-13 21:57:17 UTC
3755,769,21,shipped,2012-03-25 00:57:17 UTC,2012-03-25 00:57:17 UTC
3756,769,48,shipped,2012-03-24 14:57:17 UTC,2012-03-24 14:57:17 UTC
3757,769,73,shipped,2012-03-23 09:57:17 UTC,2012-03-23 09:57:17 UTC
3758,769,1,shipped,2012-03-18 17:57:17 UTC,2012-03-18 17:57:17 UTC
3759,769,97,shipped,2012-03-24 19:57:17 UTC,2012-03-24 19:57:17 UTC
3760,770,77,shipped,2012-03-14 09:57:17 UTC,2012-03-14 09:57:17 UTC
3761,770,96,shipped,2012-03-22 02:57:17 UTC,2012-03-22 02:57:17 UTC
3762,770,6,shipped,2012-03-27 03:57:17 UTC,2012-03-27 03:57:17 UTC
3763,772,87,shipped,2012-03-23 20:57:17 UTC,2012-03-23 20:57:17 UTC
3764,772,25,shipped,2012-03-07 02:57:18 UTC,2012-03-07 02:57:18 UTC
3765,772,19,shipped,2012-03-11 13:57:18 UTC,2012-03-11 13:57:18 UTC
3766,773,40,shipped,2012-03-07 14:57:18 UTC,2012-03-07 14:57:18 UTC
3767,773,12,shipped,2012-03-13 22:57:18 UTC,2012-03-13 22:57:18 UTC
3768,774,55,shipped,2012-03-14 14:57:18 UTC,2012-03-14 14:57:18 UTC
3769,774,76,shipped,2012-03-18 13:57:18 UTC,2012-03-18 13:57:18 UTC
3770,774,22,shipped,2012-03-17 10:57:18 UTC,2012-03-17 10:57:18 UTC
3771,774,38,shipped,2012-03-20 19:57:18 UTC,2012-03-20 19:57:18 UTC
3772,774,72,shipped,2012-03-27 03:57:18 UTC,2012-03-27 03:57:18 UTC
3773,774,22,shipped,2012-03-13 22:57:18 UTC,2012-03-13 22:57:18 UTC
3774,775,61,shipped,2012-03-13 08:57:18 UTC,2012-03-13 08:57:18 UTC
3775,776,49,shipped,2012-03-23 12:57:18 UTC,2012-03-23 12:57:18 UTC
3776,776,70,shipped,2012-03-14 18:57:18 UTC,2012-03-14 18:57:18 UTC
3777,776,20,shipped,2012-03-11 07:57:18 UTC,2012-03-11 07:57:18 UTC
3778,776,91,shipped,2012-03-12 00:57:18 UTC,2012-03-12 00:57:18 UTC
3779,776,98,shipped,2012-03-26 12:57:19 UTC,2012-03-26 12:57:19 UTC
3780,777,79,shipped,2012-03-23 15:57:19 UTC,2012-03-23 15:57:19 UTC
3781,777,79,shipped,2012-03-25 09:57:19 UTC,2012-03-25 09:57:19 UTC
3782,777,68,shipped,2012-03-21 17:57:19 UTC,2012-03-21 17:57:19 UTC
3783,777,13,shipped,2012-03-07 08:57:19 UTC,2012-03-07 08:57:19 UTC
3784,777,33,shipped,2012-03-25 18:57:19 UTC,2012-03-25 18:57:19 UTC
3785,777,18,shipped,2012-03-23 08:57:19 UTC,2012-03-23 08:57:19 UTC
3786,777,61,shipped,2012-03-19 06:57:19 UTC,2012-03-19 06:57:19 UTC
3787,777,7,shipped,2012-03-07 05:57:19 UTC,2012-03-07 05:57:19 UTC
3788,778,90,shipped,2012-03-18 04:57:19 UTC,2012-03-18 04:57:19 UTC
3789,778,52,shipped,2012-03-09 07:57:19 UTC,2012-03-09 07:57:19 UTC
3790,778,44,shipped,2012-03-08 01:57:19 UTC,2012-03-08 01:57:19 UTC
3791,778,93,shipped,2012-03-19 14:57:19 UTC,2012-03-19 14:57:19 UTC
3792,778,74,shipped,2012-03-07 01:57:19 UTC,2012-03-07 01:57:19 UTC
3793,778,13,shipped,2012-03-21 07:57:19 UTC,2012-03-21 07:57:19 UTC
3794,779,54,shipped,2012-03-19 18:57:20 UTC,2012-03-19 18:57:20 UTC
3795,779,35,shipped,2012-03-25 10:57:20 UTC,2012-03-25 10:57:20 UTC
3796,779,96,shipped,2012-03-11 23:57:20 UTC,2012-03-11 23:57:20 UTC
3797,779,1,shipped,2012-03-13 03:57:20 UTC,2012-03-13 03:57:20 UTC
3798,779,14,shipped,2012-03-13 21:57:20 UTC,2012-03-13 21:57:20 UTC
3799,779,87,shipped,2012-03-11 06:57:20 UTC,2012-03-11 06:57:20 UTC
3800,779,64,shipped,2012-03-10 20:57:20 UTC,2012-03-10 20:57:20 UTC
3801,779,95,shipped,2012-03-19 18:57:20 UTC,2012-03-19 18:57:20 UTC
3802,779,39,shipped,2012-03-14 11:57:20 UTC,2012-03-14 11:57:20 UTC
3803,780,81,shipped,2012-03-11 11:57:20 UTC,2012-03-11 11:57:20 UTC
3804,780,31,shipped,2012-03-09 02:57:20 UTC,2012-03-09 02:57:20 UTC
3805,780,84,shipped,2012-03-09 18:57:20 UTC,2012-03-09 18:57:20 UTC
3806,780,4,shipped,2012-03-23 03:57:20 UTC,2012-03-23 03:57:20 UTC
3807,780,29,shipped,2012-03-16 23:57:20 UTC,2012-03-16 23:57:20 UTC
3808,780,93,shipped,2012-03-07 21:57:20 UTC,2012-03-07 21:57:20 UTC
3809,780,22,shipped,2012-03-21 14:57:21 UTC,2012-03-21 14:57:21 UTC
3810,780,84,shipped,2012-03-23 05:57:21 UTC,2012-03-23 05:57:21 UTC
3811,782,51,shipped,2012-03-09 08:57:21 UTC,2012-03-09 08:57:21 UTC
3812,783,41,shipped,2012-03-09 07:57:21 UTC,2012-03-09 07:57:21 UTC
3813,783,98,shipped,2012-03-21 16:57:21 UTC,2012-03-21 16:57:21 UTC
3814,783,44,shipped,2012-03-18 23:57:21 UTC,2012-03-18 23:57:21 UTC
3815,783,41,shipped,2012-03-13 03:57:21 UTC,2012-03-13 03:57:21 UTC
3816,783,14,shipped,2012-03-12 07:57:21 UTC,2012-03-12 07:57:21 UTC
3817,783,97,shipped,2012-03-22 12:57:21 UTC,2012-03-22 12:57:21 UTC
3818,784,65,shipped,2012-03-22 21:57:21 UTC,2012-03-22 21:57:21 UTC
3819,784,71,shipped,2012-03-09 23:57:21 UTC,2012-03-09 23:57:21 UTC
3820,784,58,shipped,2012-03-12 16:57:21 UTC,2012-03-12 16:57:21 UTC
3821,784,72,shipped,2012-03-16 18:57:21 UTC,2012-03-16 18:57:21 UTC
3822,784,66,shipped,2012-03-15 14:57:21 UTC,2012-03-15 14:57:21 UTC
3823,784,67,shipped,2012-03-23 19:57:21 UTC,2012-03-23 19:57:21 UTC
3824,784,7,shipped,2012-03-14 10:57:21 UTC,2012-03-14 10:57:21 UTC
3825,784,48,shipped,2012-03-15 00:57:21 UTC,2012-03-15 00:57:21 UTC
3826,784,73,shipped,2012-03-16 10:57:21 UTC,2012-03-16 10:57:21 UTC
3827,785,34,shipped,2012-03-08 05:57:21 UTC,2012-03-08 05:57:21 UTC
3828,785,33,shipped,2012-03-17 22:57:22 UTC,2012-03-17 22:57:22 UTC
3829,785,71,shipped,2012-03-21 22:57:22 UTC,2012-03-21 22:57:22 UTC
3830,785,15,shipped,2012-03-18 14:57:22 UTC,2012-03-18 14:57:22 UTC
3831,785,99,shipped,2012-03-24 19:57:22 UTC,2012-03-24 19:57:22 UTC
3832,785,83,shipped,2012-03-21 06:57:22 UTC,2012-03-21 06:57:22 UTC
3833,785,1,shipped,2012-03-10 05:57:22 UTC,2012-03-10 05:57:22 UTC
3834,785,6,shipped,2012-03-11 11:57:22 UTC,2012-03-11 11:57:22 UTC
3835,785,3,shipped,2012-03-23 07:57:22 UTC,2012-03-23 07:57:22 UTC
3836,786,3,shipped,2012-03-19 16:57:22 UTC,2012-03-19 16:57:22 UTC
3837,786,15,shipped,2012-03-15 22:57:22 UTC,2012-03-15 22:57:22 UTC
3838,786,66,shipped,2012-03-18 21:57:22 UTC,2012-03-18 21:57:22 UTC
3839,786,11,shipped,2012-03-06 20:57:22 UTC,2012-03-06 20:57:22 UTC
3840,786,28,shipped,2012-03-08 13:57:22 UTC,2012-03-08 13:57:22 UTC
3841,786,74,shipped,2012-03-09 21:57:22 UTC,2012-03-09 21:57:22 UTC
3842,786,24,shipped,2012-03-07 06:57:22 UTC,2012-03-07 06:57:22 UTC
3843,787,1,shipped,2012-03-07 18:57:22 UTC,2012-03-07 18:57:22 UTC
3844,787,40,shipped,2012-03-07 00:57:22 UTC,2012-03-07 00:57:22 UTC
3845,787,44,shipped,2012-03-26 10:57:22 UTC,2012-03-26 10:57:22 UTC
3846,787,85,shipped,2012-03-23 05:57:22 UTC,2012-03-23 05:57:22 UTC
3847,787,14,shipped,2012-03-21 08:57:22 UTC,2012-03-21 08:57:22 UTC
3848,787,67,shipped,2012-03-20 20:57:22 UTC,2012-03-20 20:57:22 UTC
3849,787,1,shipped,2012-03-08 15:57:22 UTC,2012-03-08 15:57:22 UTC
3850,787,91,shipped,2012-03-24 16:57:22 UTC,2012-03-24 16:57:22 UTC
3851,788,4,shipped,2012-03-18 20:57:23 UTC,2012-03-18 20:57:23 UTC
3852,788,17,shipped,2012-03-12 07:57:23 UTC,2012-03-12 07:57:23 UTC
3853,789,42,shipped,2012-03-17 23:57:23 UTC,2012-03-17 23:57:23 UTC
3854,789,15,shipped,2012-03-25 18:57:23 UTC,2012-03-25 18:57:23 UTC
3855,789,20,shipped,2012-03-16 21:57:23 UTC,2012-03-16 21:57:23 UTC
3856,789,71,shipped,2012-03-14 18:57:23 UTC,2012-03-14 18:57:23 UTC
3857,791,95,shipped,2012-03-23 11:57:23 UTC,2012-03-23 11:57:23 UTC
3858,791,11,shipped,2012-03-08 01:57:23 UTC,2012-03-08 01:57:23 UTC
3859,792,14,shipped,2012-03-21 03:57:23 UTC,2012-03-21 03:57:23 UTC
3860,792,39,shipped,2012-03-25 16:57:23 UTC,2012-03-25 16:57:23 UTC
3861,792,34,shipped,2012-03-16 19:57:23 UTC,2012-03-16 19:57:23 UTC
3862,792,85,shipped,2012-03-26 04:57:23 UTC,2012-03-26 04:57:23 UTC
3863,792,15,shipped,2012-03-07 04:57:23 UTC,2012-03-07 04:57:23 UTC
3864,792,65,shipped,2012-03-26 21:57:23 UTC,2012-03-26 21:57:23 UTC
3865,792,90,shipped,2012-03-27 05:57:23 UTC,2012-03-27 05:57:23 UTC
3866,792,74,shipped,2012-03-07 20:57:23 UTC,2012-03-07 20:57:23 UTC
3867,792,14,shipped,2012-03-20 00:57:23 UTC,2012-03-20 00:57:23 UTC
3868,792,14,shipped,2012-03-14 15:57:23 UTC,2012-03-14 15:57:23 UTC
3869,793,75,shipped,2012-03-07 10:57:24 UTC,2012-03-07 10:57:24 UTC
3870,793,68,shipped,2012-03-11 08:57:24 UTC,2012-03-11 08:57:24 UTC
3871,793,53,shipped,2012-03-07 04:57:24 UTC,2012-03-07 04:57:24 UTC
3872,794,53,shipped,2012-03-21 13:57:24 UTC,2012-03-21 13:57:24 UTC
3873,794,55,shipped,2012-03-11 04:57:24 UTC,2012-03-11 04:57:24 UTC
3874,794,88,shipped,2012-03-23 21:57:24 UTC,2012-03-23 21:57:24 UTC
3875,794,61,shipped,2012-03-20 20:57:24 UTC,2012-03-20 20:57:24 UTC
3876,794,90,shipped,2012-03-09 20:57:24 UTC,2012-03-09 20:57:24 UTC
3877,794,85,shipped,2012-03-20 20:57:24 UTC,2012-03-20 20:57:24 UTC
3878,794,96,shipped,2012-03-08 17:57:24 UTC,2012-03-08 17:57:24 UTC
3879,794,24,shipped,2012-03-10 13:57:24 UTC,2012-03-10 13:57:24 UTC
3880,794,11,shipped,2012-03-19 12:57:24 UTC,2012-03-19 12:57:24 UTC
3881,794,64,shipped,2012-03-15 12:57:24 UTC,2012-03-15 12:57:24 UTC
3882,795,97,shipped,2012-03-14 05:57:24 UTC,2012-03-14 05:57:24 UTC
3883,795,88,shipped,2012-03-22 17:57:24 UTC,2012-03-22 17:57:24 UTC
3884,795,90,shipped,2012-03-16 00:57:24 UTC,2012-03-16 00:57:24 UTC
3885,795,55,shipped,2012-03-17 09:57:24 UTC,2012-03-17 09:57:24 UTC
3886,795,83,shipped,2012-03-26 02:57:24 UTC,2012-03-26 02:57:24 UTC
3887,795,63,shipped,2012-03-19 19:57:25 UTC,2012-03-19 19:57:25 UTC
3888,795,51,shipped,2012-03-22 14:57:25 UTC,2012-03-22 14:57:25 UTC
3889,796,49,shipped,2012-03-14 04:57:25 UTC,2012-03-14 04:57:25 UTC
3890,796,22,shipped,2012-03-09 13:57:25 UTC,2012-03-09 13:57:25 UTC
3891,796,4,shipped,2012-03-07 01:57:25 UTC,2012-03-07 01:57:25 UTC
3892,796,76,shipped,2012-03-23 16:57:25 UTC,2012-03-23 16:57:25 UTC
3893,796,43,shipped,2012-03-25 08:57:25 UTC,2012-03-25 08:57:25 UTC
3894,796,79,shipped,2012-03-13 20:57:25 UTC,2012-03-13 20:57:25 UTC
3895,796,3,shipped,2012-03-24 04:57:25 UTC,2012-03-24 04:57:25 UTC
3896,796,72,shipped,2012-03-21 15:57:25 UTC,2012-03-21 15:57:25 UTC
3897,797,93,shipped,2012-03-14 18:57:25 UTC,2012-03-14 18:57:25 UTC
3898,797,12,shipped,2012-03-21 07:57:25 UTC,2012-03-21 07:57:25 UTC
3899,797,90,shipped,2012-03-11 04:57:25 UTC,2012-03-11 04:57:25 UTC
3900,797,1,shipped,2012-03-14 23:57:25 UTC,2012-03-14 23:57:25 UTC
3901,797,60,shipped,2012-03-14 04:57:25 UTC,2012-03-14 04:57:25 UTC
3902,797,6,shipped,2012-03-18 09:57:25 UTC,2012-03-18 09:57:25 UTC
3903,797,91,shipped,2012-03-06 15:57:25 UTC,2012-03-06 15:57:25 UTC
3904,798,42,shipped,2012-03-25 21:57:25 UTC,2012-03-25 21:57:25 UTC
3905,798,71,shipped,2012-03-10 11:57:25 UTC,2012-03-10 11:57:25 UTC
3906,798,36,shipped,2012-03-16 05:57:25 UTC,2012-03-16 05:57:25 UTC
3907,798,24,shipped,2012-03-11 15:57:25 UTC,2012-03-11 15:57:25 UTC
3908,798,55,shipped,2012-03-21 17:57:25 UTC,2012-03-21 17:57:25 UTC
3909,798,94,shipped,2012-03-21 16:57:25 UTC,2012-03-21 16:57:25 UTC
3910,798,1,shipped,2012-03-27 08:57:26 UTC,2012-03-27 08:57:26 UTC
3911,799,49,shipped,2012-03-09 19:57:26 UTC,2012-03-09 19:57:26 UTC
3912,799,20,shipped,2012-03-27 05:57:26 UTC,2012-03-27 05:57:26 UTC
3913,799,36,shipped,2012-03-27 05:57:26 UTC,2012-03-27 05:57:26 UTC
3914,800,89,shipped,2012-03-24 09:57:26 UTC,2012-03-24 09:57:26 UTC
3915,800,37,shipped,2012-03-27 02:57:26 UTC,2012-03-27 02:57:26 UTC
3916,800,13,shipped,2012-03-08 07:57:26 UTC,2012-03-08 07:57:26 UTC
3917,800,25,shipped,2012-03-27 05:57:26 UTC,2012-03-27 05:57:26 UTC
3918,800,83,shipped,2012-03-06 23:57:26 UTC,2012-03-06 23:57:26 UTC
3919,800,35,shipped,2012-03-14 04:57:26 UTC,2012-03-14 04:57:26 UTC
3920,800,34,shipped,2012-03-16 13:57:26 UTC,2012-03-16 13:57:26 UTC
3921,800,100,shipped,2012-03-08 02:57:26 UTC,2012-03-08 02:57:26 UTC
3922,800,50,shipped,2012-03-08 02:57:26 UTC,2012-03-08 02:57:26 UTC
3923,801,9,shipped,2012-03-27 08:57:26 UTC,2012-03-27 08:57:26 UTC
3924,801,22,shipped,2012-03-22 18:57:26 UTC,2012-03-22 18:57:26 UTC
3925,801,81,shipped,2012-03-25 15:57:26 UTC,2012-03-25 15:57:26 UTC
3926,801,20,shipped,2012-03-21 21:57:26 UTC,2012-03-21 21:57:26 UTC
3927,801,69,shipped,2012-03-14 15:57:26 UTC,2012-03-14 15:57:26 UTC
3928,801,5,shipped,2012-03-07 02:57:26 UTC,2012-03-07 02:57:26 UTC
3929,801,63,shipped,2012-03-16 15:57:27 UTC,2012-03-16 15:57:27 UTC
3930,801,38,shipped,2012-03-08 23:57:27 UTC,2012-03-08 23:57:27 UTC
3931,801,88,shipped,2012-03-25 12:57:27 UTC,2012-03-25 12:57:27 UTC
3932,802,74,shipped,2012-03-26 14:57:27 UTC,2012-03-26 14:57:27 UTC
3933,802,33,shipped,2012-03-27 01:57:27 UTC,2012-03-27 01:57:27 UTC
3934,802,93,shipped,2012-03-16 20:57:27 UTC,2012-03-16 20:57:27 UTC
3935,802,73,shipped,2012-03-18 04:57:27 UTC,2012-03-18 04:57:27 UTC
3936,802,94,shipped,2012-03-20 08:57:27 UTC,2012-03-20 08:57:27 UTC
3937,802,63,shipped,2012-03-27 05:57:27 UTC,2012-03-27 05:57:27 UTC
3938,802,49,shipped,2012-03-14 01:57:27 UTC,2012-03-14 01:57:27 UTC
3939,803,100,shipped,2012-03-08 22:57:27 UTC,2012-03-08 22:57:27 UTC
3940,803,74,shipped,2012-03-16 19:57:27 UTC,2012-03-16 19:57:27 UTC
3941,803,50,shipped,2012-03-09 16:57:27 UTC,2012-03-09 16:57:27 UTC
3942,804,80,shipped,2012-03-09 16:57:27 UTC,2012-03-09 16:57:27 UTC
3943,804,79,shipped,2012-03-13 17:57:27 UTC,2012-03-13 17:57:27 UTC
3944,804,79,shipped,2012-03-07 01:57:27 UTC,2012-03-07 01:57:27 UTC
3945,804,18,shipped,2012-03-12 15:57:27 UTC,2012-03-12 15:57:27 UTC
3946,804,62,shipped,2012-03-22 18:57:27 UTC,2012-03-22 18:57:27 UTC
3947,805,15,shipped,2012-03-19 22:57:27 UTC,2012-03-19 22:57:27 UTC
3948,805,45,shipped,2012-03-23 14:57:27 UTC,2012-03-23 14:57:27 UTC
3949,805,10,shipped,2012-03-19 01:57:27 UTC,2012-03-19 01:57:27 UTC
3950,805,7,shipped,2012-03-09 06:57:27 UTC,2012-03-09 06:57:27 UTC
3951,805,98,shipped,2012-03-08 22:57:28 UTC,2012-03-08 22:57:28 UTC
3952,805,2,shipped,2012-03-26 10:57:28 UTC,2012-03-26 10:57:28 UTC
3953,805,75,shipped,2012-03-14 17:57:28 UTC,2012-03-14 17:57:28 UTC
3954,805,98,shipped,2012-03-14 02:57:28 UTC,2012-03-14 02:57:28 UTC
3955,805,22,shipped,2012-03-27 09:57:28 UTC,2012-03-27 09:57:28 UTC
3956,806,12,shipped,2012-03-14 20:57:28 UTC,2012-03-14 20:57:28 UTC
3957,806,64,shipped,2012-03-21 22:57:28 UTC,2012-03-21 22:57:28 UTC
3958,806,56,shipped,2012-03-24 02:57:28 UTC,2012-03-24 02:57:28 UTC
3959,806,57,shipped,2012-03-07 08:57:28 UTC,2012-03-07 08:57:28 UTC
3960,806,66,shipped,2012-03-08 08:57:28 UTC,2012-03-08 08:57:28 UTC
3961,806,20,shipped,2012-03-07 05:57:28 UTC,2012-03-07 05:57:28 UTC
3962,806,61,shipped,2012-03-09 03:57:28 UTC,2012-03-09 03:57:28 UTC
3963,806,43,shipped,2012-03-08 07:57:28 UTC,2012-03-08 07:57:28 UTC
3964,807,54,shipped,2012-03-07 04:57:28 UTC,2012-03-07 04:57:28 UTC
3965,807,9,shipped,2012-03-18 06:57:28 UTC,2012-03-18 06:57:28 UTC
3966,807,52,shipped,2012-03-20 01:57:28 UTC,2012-03-20 01:57:28 UTC
3967,808,54,shipped,2012-03-08 14:57:28 UTC,2012-03-08 14:57:28 UTC
3968,808,89,shipped,2012-03-07 08:57:28 UTC,2012-03-07 08:57:28 UTC
3969,808,55,shipped,2012-03-15 12:57:28 UTC,2012-03-15 12:57:28 UTC
3970,808,10,shipped,2012-03-09 11:57:28 UTC,2012-03-09 11:57:28 UTC
3971,808,94,shipped,2012-03-12 11:57:28 UTC,2012-03-12 11:57:28 UTC
3972,808,100,shipped,2012-03-21 18:57:29 UTC,2012-03-21 18:57:29 UTC
3973,808,6,shipped,2012-03-16 10:57:29 UTC,2012-03-16 10:57:29 UTC
3974,808,48,shipped,2012-03-13 19:57:29 UTC,2012-03-13 19:57:29 UTC
3975,808,56,shipped,2012-03-17 22:57:29 UTC,2012-03-17 22:57:29 UTC
3976,809,50,shipped,2012-03-09 10:57:29 UTC,2012-03-09 10:57:29 UTC
3977,809,74,shipped,2012-03-14 16:57:29 UTC,2012-03-14 16:57:29 UTC
